,count,State,Users,Notes,Merge,Legacy URL,New URL,Title,Suggested Title,Jira Epic
621,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/,nan,MDWFP - Turkey Program,Wild Turkey Program,MDWFP-146
622,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/nonresident-public-land-turkey-requirements/,nan,MDWFP - Nonresident public land turkey requirements,Nonresident Turkey Hunting on Public Lands,MDWFP-146
623,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/turkey-habitat-management/,nan,MDWFP - Turkey Habitat & Management,Wild Turkey Habitat & Management,MDWFP-146
624,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/turkey-habitat-management/introduction-to-habitat-management/,nan,MDWFP - Introduction to Habitat Management,nan,MDWFP-146
625,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/spring-gobbler-hunter-survey/,nan,MDWFP - Spring Gobbler Hunter Survey,nan,MDWFP-146
626,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/turkey-ecology-and-life-history/,nan,MDWFP - Turkey Ecology and Life History,All About Wild Turkeys,MDWFP-146
627,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/turkey-ecology-and-life-history/dont-blame-predators-for-poor-turkey-habitat/,nan,MDWFP - Don't Blame Predators for Poor Turkey Habitat,nan,MDWFP-146
628,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/turkey-ecology-and-life-history/the-life-and-times-of-fall-turkeys/,nan,MDWFP - The Life and Times of Fall Turkeys,nan,MDWFP-146
629,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/turkey-ecology-and-life-history/turkeys-in-the-pines/,nan,MDWFP - Turkeys In The Pines,nan,MDWFP-146
630,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/turkey-ecology-and-life-history/will-disease-decrease-turkey-numbers/,nan,MDWFP - Will Disease Decrease Turkey Numbers,MDWFP - Will Disease Decrease Turkey Numbers?,MDWFP-146
631,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/spittin-drummin/,nan,MDWFP - Spittin & Drummin,Spittin' & Drummin',MDWFP-146
632,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/turkey-program/2023-spring-turkey-season-forecast/,nan,MDWFP - 2023 Spring Turkey Season Forecast,Spring in the Turkey Woods: Mississippi’s 2023 Turkey Season Forecast,MDWFP-146
633,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/,nan,MDWFP - Rabbit Program,nan,MDWFP-146
634,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/rabbit-hemorrhagic-disease/,nan,MDWFP - Rabbit Hemorrhagic Disease,Rabbit Hemorrhagic Disease Virus Type 2 (RHDV2),MDWFP-146
635,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/hunting-season.aspx,nan,MDWFP - Hunting Season,Rabbit Hunting Season,MDWFP-146
636,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/public-land-hunting.aspx,nan,MDWFP - Public Land Hunting,Rabbit Hunting in Mississippi,MDWFP-146
637,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/wildlife-rehab.aspx,nan,MDWFP - Wildlife Rehab,Injured Wildlife,MDWFP-146
638,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/hunter-survey.aspx,nan,MDWFP - Hunter Survey,Rabbit Hunting Trends,MDWFP-146
639,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/tularemia-rabbit-fever/,nan,MDWFP - Tularemia (Rabbit Fever),nan,MDWFP-146
640,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/technical-assistance.aspx,nan,MDWFP - Technical Assistance,Landowner Assistance,MDWFP-146
641,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/tips-for-success.aspx,nan,MDWFP - Tips for Success,Rabbit Hunting: Tips to Increase Success,MDWFP-146
642,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/rabbit-damage-management.aspx,nan,MDWFP - Rabbit Damage Management,Preventing and Controlling Damage Caused by Rabbits and Squirrels,MDWFP-146
643,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/rabbit-management-information.aspx,nan,MDWFP - Rabbit Management Information,Rabbit Management Information Resources,MDWFP-146
644,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/rabbit-program/hunting-season/,nan,MDWFP - Hunting Season,Rabbit Hunting Season,MDWFP-146
645,5,Blocked,Sarah P,"Missing ""Find a WMA"" dropdown", ,https://www.mdwfp.com/wildlife-hunting/wma/,https://test-mdwfp.pantheonsite.io/wildlife-hunting/wildlife-management-areas,MDWFP - WMA,Wildlife Management Areas (WMAs),MDWFP-146
646,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/mississippi-wildlife-management-areas-something-for-everyone/,nan,MDWFP - Mississippi Wildlife Management Areas - Something for Everyone,MDWFP - Mississippi Wildlife Management Areas - Something for Everyone?,MDWFP-146
647,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/region/north-delta/,nan,MDWFP - North Delta,Wildlife Management Area - North Delta,MDWFP-146
648,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/region/southwest/,nan,MDWFP - Southwest,Wildlife Management Area - Southwest,MDWFP-146
649,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/region/south-central/,nan,MDWFP - South Central,Wildlife Management Area - South Central,MDWFP-146
650,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/region/east-central/,nan,MDWFP - East Central,Wildlife Management Area - East Central,MDWFP-146
651,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/region/south-delta/,nan,MDWFP - South Delta,Wildlife Management Area - South Delta,MDWFP-146
652,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/region/northwest/,nan,MDWFP - Northwest,Wildlife Management Area - Northwest,MDWFP-146
653,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/region/southeast/,nan,MDWFP - Southeast,Wildlife Management Area - Southeast,MDWFP-146
654,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/region/northeast/,nan,MDWFP - Northeast,WWildlife Management Area - Northeast,MDWFP-146
655,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/,nan,MDWFP - Dove Fields,Wildlife Management Area - Dove Fields,MDWFP-146
656,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/black-prairie/,nan,MDWFP - Black Prairie,Black Prairie Wildlife Management Area Dove Field,MDWFP-146
657,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/leroy-percy/,nan,MDWFP - Leroy Percy,Leroy Percy Wildlife Management Area Dove Field,MDWFP-146
658,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/muscadine-farms/,nan,MDWFP - Muscadine Farms,Muscadine Farms Wildlife Management Area  Dove Field,MDWFP-146
659,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/hell-creek/,nan,MDWFP - Hell Creek,Hell Creek Wildlife Management Area Dove Field,MDWFP-146
660,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/william-billy-c-deviney/,nan,MDWFP - William (Billy) C. Deviney,William (Billy) C. Deviney Wildlife Management Area Dove Field,MDWFP-146
661,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/divide-section/,nan,MDWFP - Divide Section,Divide Section Wildlife Management Area Dove Field,MDWFP-146
662,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/tuscumbia/,nan,MDWFP - Tuscumbia,Tuscumbia Wildlife Management Area Dove Field,MDWFP-146
663,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/howard-miller/,nan,MDWFP - Howard Miller,Howard Miller Wildlife Management Area Dove Field,MDWFP-146
664,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/okatibbee/,nan,MDWFP - Okatibbee,Tuscumbia Wildlife Management Area Dove Field,MDWFP-146
665,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/trim-cane/,nan,MDWFP - Trim Cane,Trim Cane Wildlife Management Area Dove Field,MDWFP-146
666,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/yockanookany/,nan,MDWFP - Yockanookany,Yockanookany Wildlife Management Area Dove Field,MDWFP-146
667,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/charles-ray-nix/,nan,MDWFP - Charles Ray Nix,Charles Ray Nix Wildlife Management Area Dove Field,MDWFP-146
668,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/dove-fields/okeefe/,nan,MDWFP - O'Keefe,O'Keefe Wildlife Management Area Dove Field,MDWFP-146
669,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/annual-application-periods-for-wma-permitted-hunts/,nan,MDWFP - Annual Application Periods for WMA Permitted Hunts,Wildlife Management Area Permitted Hunts Annual Application Periods,MDWFP-146
670,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wma/volunteer-program/,nan,MDWFP - Volunteer Program,Wildlife Management Area Volunteer Program,MDWFP-146
671,5,Content Review,Sarah P,nan, ,https://www.mdwfp.com/wildlife-hunting/chronic-wasting-disease/,https://test-mdwfp.pantheonsite.io/wildlife-hunting/chronic-wasting-disease,MDWFP - Chronic Wasting Disease,nan,MDWFP-146
672,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/chronic-wasting-disease/what-is-cwd/,nan,MDWFP - What is CWD?,What is Chronic Wasting Disease?,MDWFP-146
673,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/chronic-wasting-disease/additional-information/,nan,MDWFP - Additional Information,nan,MDWFP-146
674,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/chronic-wasting-disease/carcass-transportation/,nan,MDWFP - Carcass Transportation,Deer Carcass Transportation Ban,MDWFP-146
675,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/chronic-wasting-disease/sample-collection/,nan,MDWFP - Sample Collection,nan,MDWFP-146
676,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/chronic-wasting-disease/cwd-management-zones/,nan,MDWFP - CWD Management Zones,Chronic Wasting Disease Management Zones,MDWFP-146
677,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/dove-program/,nan,MDWFP - Dove Program,nan,MDWFP-146
678,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/,nan,MDWFP - Waterfowl Program,nan,MDWFP-146
679,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/wma-hunt-unit-maps/,nan,MDWFP - WMA Hunt Unit Maps,Wildlife Management Areas Hunt Unit Maps,MDWFP-146
680,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/diseases/,nan,MDWFP - Diseases,Waterfowl Diseases,MDWFP-146
681,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/hunting-regulations/,nan,MDWFP - Hunting Regulations,Waterfowl Hunting Regulations,MDWFP-146
682,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/harvest-reports/,nan,MDWFP - Harvest Reports,Waterfowl Harvest Reports,MDWFP-146
683,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/weekly-reports/,nan,MDWFP - Weekly Reports,Waterfowl Weekly Reports,MDWFP-146
684,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/light-goose-conservation-order/,nan,MDWFP - Light Goose Conservation Order,nan,MDWFP-146
685,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/identification/,nan,MDWFP - Identification,Waterfowl Identification,MDWFP-146
686,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/habitat-management/,nan,MDWFP - Habitat Management,Waterfowl Habitat Management,MDWFP-146
687,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/habitat-management/mississippi-s-resident-canada-geese-a-blessing-and-a-curse/,nan,MDWFP - Mississippi’s Resident Canada Geese: A Blessing and a Curse,Mississippi’s Resident Canada Geese: A Blessing and a Curse?,MDWFP-146
688,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/habitat-management/saving-rice-for-ducks-dollars-for-farmers/,nan,MDWFP - Saving Rice for Ducks & Dollars for Farmers,nan,MDWFP-146
689,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/habitat-management/researchers-examine-waterfowl-foods-in-delta/,nan,MDWFP - Researchers Examine Waterfowl Foods in Delta,nan,MDWFP-146
690,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/youth-waterfowl-camp/,nan,MDWFP - Youth Waterfowl Camp,2024 Youth Waterfowl Hunting and Education Camp,MDWFP-146
691,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/aerial-survey-reports/,nan,MDWFP - Aerial Survey Reports,nan,MDWFP-146
692,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/hunting-information/,nan,MDWFP - Hunting Information,Waterfowl Hunting Information,MDWFP-146
693,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/waterfowl-program/wma-hunt-unit-maps.aspx,nan,MDWFP - WMA Hunt Unit Maps,Wildlife Management Area Hunt Unit Maps,MDWFP-146
694,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/game-check/,nan,MDWFP - Game Check,nan,MDWFP-146
695,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/game-check/wild-turkey-turkey-game-check/,nan,MDWFP - Wild Turkey Turkey Game Check,nan,MDWFP-146
696,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/game-check/deer-game-check/,nan,MDWFP - Deer Game Check,White-Tailed Deer Game Check,MDWFP-146
697,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/game-check/conservation-benefits/,nan,MDWFP - Conservation Benefits,nan,MDWFP-146
698,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/game-check/deer-game-check-instructions/,nan,MDWFP - Deer Game Check Instructions,Game Check Instructions,MDWFP-146
699,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/game-check/deer-conservation-benefits/,nan,MDWFP - Deer Conservation Benefits,nan,MDWFP-146
700,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/game-check/additional-information/,nan,MDWFP - Additional Information,nan,MDWFP-146
701,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/game-check/report-your-harvest/,nan,MDWFP - Report Your Harvest,Report Your Harvest,MDWFP-146
702,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/game-check/game-check-instructions/,nan,MDWFP - Game Check Instructions,How to Report Your Havest,MDWFP-146
703,5,Content Review,Sarah P,Blank page needs to be migrated, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/,https://test-mdwfp.pantheonsite.io/wildlife-research,MDWFP - Wildlife Research,Wildlife Research Program,MDWFP-146
704,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wildlife-habitat-research/,nan,MDWFP - Wildlife Habitat Research,nan,MDWFP-146
705,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wildlife-habitat-research/intensive-pine-plantation-management-effects-on-wintering-and-breeding-avian-communities-and-small-mammal-communities-of-the-lower-coastal-plain/,nan,MDWFP - Intensive Pine Plantation Management Effects on Wintering and Breeding Avian Communities and Small Mammal Communities of the Lower Coastal Plain,nan,MDWFP-146
706,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wildlife-habitat-research/impacts-of-white-tailed-deer-exclusion-on-forest-community-structure-and-biodiversity-in-mississippi/,nan,MDWFP - Impacts of White-tailed Deer Exclusion on Forest Community Structure and Biodiversity in Mississippi,nan,MDWFP-146
707,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wildlife-habitat-research/effects-of-intensive-pine-plantation-management-on-vegetation-communities/,nan,MDWFP - Effects of Intensive Pine Plantation Management on Vegetation Communities,Effects of Intensive Pine Plantation Management on Vegetation Communities in the Mississippi Lower Coastal Plain,MDWFP-146
708,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/wild-turkey-research.aspx,nan,MDWFP - Wild Turkey Research,nan,MDWFP-146
709,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/black-bear-research/,nan,MDWFP - Black Bear Research,nan,MDWFP-146
710,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/black-bear-research/multi-scale-den-site-selection-by-black-bears-in-mississippi/,nan,MDWFP - Multi-Scale Den-Site Selection by Black Bears in Mississippi,nan,MDWFP-146
711,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/black-bear-research/colonization-of-black-bears-in-mississippi/,nan,MDWFP - Colonization of Black Bears in Mississippi,nan,MDWFP-146
712,5,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/white-tailed-deer-research.aspx,nan,MDWFP - White-Tailed Deer Research,nan,MDWFP-146
713,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/,nan,MDWFP - Waterfowl Research,nan,MDWFP-146
714,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/evaluation-of-waterfowl-hunt-management-and-sanctuaries-on-mississippi-wildlife-management-areas/,nan,MDWFP - Evaluation of Waterfowl Hunt Management and Sanctuaries on Mississippi Wildlife Management Areas,nan,MDWFP-146
715,6,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/winter-food-dynamics-and-waterfowl-use-in-managed-moist-soil-wetlands-in-the-mississippi-alluvial-valley.aspx,nan,MDWFP - Winter Food Dynamics and Waterfowl Use in Managed Moist-soil Wetlands in the Mississippi Alluvial Valley,nan,MDWFP-146
716,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/design-evaluation-and-applications-of-an-aerial-survey-to-estimate-abundance-of-wintering-waterfowl-in-mississippi/,nan,"MDWFP - Design, Evaluation, and Applications of an Aerial Survey to Estimate Abundance of Wintering Waterfowl in Mississippi",nan,MDWFP-146
717,7,Backlog,nan,nan, ,https://www.mdwfp.com/wildlife-hunting/wildlife-research/waterfowl-research/conservation-of-waste-rice-and-estimates-of-moist-soil-seed-abundance-for-wintering-waterfowl-in-the-mississippi-alluvial-valley-2003-2006/,nan,"MDWFP - Conservation of Waste Rice and Estimates of Moist-soil Seed Abundance for Wintering Waterfowl in the Mississippi Alluvial Valley (2003, 2006)",Conservation of Waste Rice and Estimates of Moist-soil Seed Abundance for Wintering Waterfowl in the Mississippi Alluvial Valley,MDWFP-146
